CustomerKey,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,CLV_Tier
2055414,1685,1,87.85,1,2,1,121,Lost,Low Value
2055521,514,1,251.79000000000002,3,2,1,321,Loyal,Low Value
2055601,1117,1,426.93,1,2,1,121,Lost,Low Value
2055641,1158,2,3215.5899999999997,1,4,3,143,At Risk,Medium Value
2055720,1830,1,595.0,1,2,1,121,Lost,Low Value
2055764,4,5,4364.83,5,5,4,554,Champions,Medium Value
2055843,419,2,2144.4700000000003,4,4,2,442,Loyal,Medium Value
2056754,502,2,4423.3,3,4,4,344,Loyal,Medium Value
2056831,418,5,13823.04,4,5,5,455,Champions,Top Value
2057050,272,2,25167.73,5,4,5,545,Champions,Top Value
2057184,221,3,3559.41,5,5,3,553,Loyal,Medium Value
2057186,1019,1,218.0,1,2,1,121,Lost,Low Value
2057404,792,2,1790.1999999999998,2,4,2,242,Lost,Medium Value
2057574,1741,1,2663.76,1,2,3,123,Lost,Medium Value
2057608,506,3,2790.46,3,5,3,353,Loyal,Medium Value
2057632,354,3,1992.27,4,5,2,452,Loyal,Medium Value
2057721,486,3,2973.52,3,5,3,353,Loyal,Medium Value
2057844,422,2,2946.88,4,4,3,443,Loyal,Medium Value
2058170,722,2,3892.92,2,4,3,243,At Risk,Medium Value
2058877,136,1,129.0,5,2,1,521,Loyal,Low Value
2059385,652,3,1048.0,2,5,2,252,Lost,Low Value
2059592,1314,4,11587.83,1,5,5,155,At Risk,Top Value
2059595,431,5,8568.57,4,5,5,455,Champions,Top Value
2059701,641,1,114.66,2,2,1,221,Lost,Low Value
2060125,522,3,6374.94,3,5,4,354,Loyal,Top Value
2060127,141,1,573.99,5,2,1,521,Loyal,Low Value
2060328,130,3,3156.3599999999997,5,5,3,553,Loyal,Medium Value
2060436,439,1,6130.58,3,2,4,324,Need Attention,Top Value
2060541,285,3,1789.7,5,5,2,552,Loyal,Medium Value
2060555,949,2,2391.15,1,4,3,143,At Risk,Medium Value
2060646,228,3,5636.41,5,5,4,554,Champions,Top Value
2060666,451,3,3970.96,3,5,3,353,Loyal,Medium Value
2060807,111,1,113.89,5,2,1,521,Loyal,Low Value
2061136,1289,2,2776.96,1,4,3,143,At Risk,Medium Value
2061166,417,1,1140.0,4,2,2,422,Loyal,Low Value
2061513,1193,2,2217.0,1,4,3,143,At Risk,Medium Value
2061563,1095,3,4334.67,1,5,4,154,At Risk,Medium Value
2061855,514,3,5130.9,3,5,4,354,Loyal,Top Value
2061922,414,2,7335.44,4,4,4,444,Champions,Top Value
2062180,227,2,4221.96,5,4,4,544,Champions,Medium Value
2062204,375,2,5503.95,4,4,4,444,Champions,Top Value
2062220,505,3,6257.39,3,5,4,354,Loyal,Top Value
2062344,18,5,7194.58,5,5,4,554,Champions,Top Value
2062564,515,2,3718.88,3,4,3,343,Loyal,Medium Value
2062680,186,3,5093.36,5,5,4,554,Champions,Top Value
2062768,405,1,1493.75,4,2,2,422,Loyal,Low Value
2063107,435,5,10042.43,3,5,5,355,Loyal,Top Value
2063156,8,2,4515.88,5,4,4,544,Champions,Medium Value
2063333,47,1,1505.93,5,2,2,522,Loyal,Low Value
2063343,8,5,6338.81,5,5,4,554,Champions,Top Value
2063464,1152,1,1587.76,1,2,2,122,Lost,Low Value
2063575,1486,1,1219.94,1,2,2,122,Lost,Low Value
2063821,240,3,6870.13,5,5,4,554,Champions,Top Value
2063886,20,4,4896.78,5,5,4,554,Champions,Medium Value
2064083,416,5,8032.48,4,5,5,455,Champions,Top Value
2064097,442,3,7075.969999999999,3,5,4,354,Loyal,Top Value
2064325,995,2,1599.98,1,4,2,142,Lost,Low Value
2064437,496,4,9016.85,3,5,5,355,Loyal,Top Value
2064577,435,2,4792.450000000001,3,4,4,344,Loyal,Medium Value
2064687,111,3,7257.610000000001,5,5,4,554,Champions,Top Value
2064706,655,1,3105.0,2,2,3,223,Lost,Medium Value
2064857,447,3,6820.360000000001,3,5,4,354,Loyal,Top Value
2064944,549,4,16177.95,3,5,5,355,Loyal,Top Value
2065304,519,1,359.96999999999997,3,2,1,321,Loyal,Low Value
2065362,755,2,915.3,2,4,2,242,Lost,Low Value
2065494,526,2,4773.889999999999,3,4,4,344,Loyal,Medium Value
2065513,1026,2,12322.22,1,4,5,145,At Risk,Top Value
2065524,1518,2,1690.0,1,4,2,142,Lost,Medium Value
2065817,887,3,11011.34,1,5,5,155,At Risk,Top Value
2066018,1465,2,161.95999999999998,1,4,1,141,Lost,Low Value
2066255,1109,1,1227.97,1,2,2,122,Lost,Low Value
2067035,631,3,7453.02,2,5,4,254,At Risk,Top Value
2067182,365,5,10388.91,4,5,5,455,Champions,Top Value
2067231,493,2,1384.8600000000001,3,4,2,342,Loyal,Low Value
2067348,360,1,2466.29,4,2,3,423,Loyal,Medium Value
2067371,96,6,6155.67,5,5,4,554,Champions,Top Value
2067958,514,5,10447.36,3,5,5,355,Loyal,Top Value
2067999,386,2,1441.95,4,4,2,442,Loyal,Low Value
2068640,181,3,2592.24,5,5,3,553,Loyal,Medium Value
2068819,816,1,3136.74,2,2,3,223,Lost,Medium Value
2068960,827,1,19199.94,2,2,5,225,Lost,Top Value
2069858,353,3,2467.91,4,5,3,453,Loyal,Medium Value
2069956,1010,1,1838.49,1,2,2,122,Lost,Medium Value
2069957,729,4,20179.91,2,5,5,255,At Risk,Top Value
2070233,5,1,264.89,5,2,1,521,Loyal,Low Value
2070269,628,3,10113.23,2,5,5,255,At Risk,Top Value
2070319,372,3,2225.4,4,5,3,453,Loyal,Medium Value
2070430,12,2,1179.67,5,4,2,542,Loyal,Low Value
2070455,1810,1,1705.98,1,2,2,122,Lost,Medium Value
2070483,575,2,4564.85,3,4,4,344,Loyal,Medium Value
2070495,496,2,7177.42,3,4,4,344,Loyal,Top Value
2070645,589,1,4369.9,3,2,4,324,Need Attention,Medium Value
2070898,81,4,4583.79,5,5,4,554,Champions,Medium Value
2071030,801,2,2957.88,2,4,3,243,At Risk,Medium Value
2071129,1102,1,598.0,1,2,1,121,Lost,Low Value
2071299,1703,1,1844.99,1,2,2,122,Lost,Medium Value
2071351,282,2,10288.59,5,4,5,545,Champions,Top Value
2071369,611,5,21340.62,2,5,5,255,At Risk,Top Value
2071494,643,3,12845.69,2,5,5,255,At Risk,Top Value
2071607,421,1,1512.9,4,2,2,422,Loyal,Low Value
2071975,1529,1,460.0,1,2,1,121,Lost,Low Value
2072003,355,2,1104.35,4,4,2,442,Loyal,Low Value
2072158,1205,3,3704.88,1,5,3,153,At Risk,Medium Value
2072376,788,3,1856.76,2,5,2,252,Lost,Medium Value
2072552,1685,1,1867.0,1,2,2,122,Lost,Medium Value
2072569,624,1,241.01999999999998,2,2,1,221,Lost,Low Value
2072900,890,1,7814.4400000000005,1,2,5,125,Lost,Top Value
2073064,789,2,3759.85,2,4,3,243,At Risk,Medium Value
2073192,787,1,2549.8,2,2,3,223,Lost,Medium Value
2073379,864,1,4103.96,2,2,4,224,Lost,Medium Value
2073381,353,5,1808.25,4,5,2,452,Loyal,Medium Value
2073692,735,3,3430.76,2,5,3,253,At Risk,Medium Value
2073697,295,3,5672.55,5,5,4,554,Champions,Top Value
2074070,243,1,865.73,5,2,2,522,Loyal,Low Value
2074185,778,1,2886.94,2,2,3,223,Lost,Medium Value
2074361,1093,3,967.47,1,5,2,152,Lost,Low Value
2074628,254,5,2873.65,5,5,3,553,Loyal,Medium Value
2074698,502,3,1312.61,3,5,2,352,Loyal,Low Value
2074909,1461,1,303.8,1,2,1,121,Lost,Low Value
2074980,589,2,384.4,3,4,1,341,Loyal,Low Value
2074986,162,4,8485.34,5,5,5,555,Champions,Top Value
2074996,279,3,1468.3600000000001,5,5,2,552,Loyal,Low Value
2075181,437,4,12931.11,3,5,5,355,Loyal,Top Value
2075340,645,4,8786.35,2,5,5,255,At Risk,Top Value
2075493,920,1,191.8,1,2,1,121,Lost,Low Value
2075506,918,1,306.0,1,2,1,121,Lost,Low Value
2075723,584,3,11092.39,3,5,5,355,Loyal,Top Value
2075959,1153,1,5607.15,1,2,4,124,Lost,Top Value
2076169,558,2,900.9300000000001,3,4,2,342,Loyal,Low Value
2076337,1292,2,4521.71,1,4,4,144,At Risk,Medium Value
2076403,435,5,8962.99,3,5,5,355,Loyal,Top Value
2076591,528,4,6845.55,3,5,4,354,Loyal,Top Value
2076701,846,1,128.0,2,2,1,221,Lost,Low Value
2076749,479,2,5868.66,3,4,4,344,Loyal,Top Value
2076798,807,1,26.97,2,2,1,221,Lost,Low Value
2076833,368,4,10079.65,4,5,5,455,Champions,Top Value
2076862,407,3,3557.01,4,5,3,453,Loyal,Medium Value
2077084,3,3,3650.2499999999995,5,5,3,553,Loyal,Medium Value
2077257,879,1,3394.0699999999997,1,2,3,123,Lost,Medium Value
2077261,424,2,2286.6,4,4,3,443,Loyal,Medium Value
2077860,612,4,4264.67,2,5,4,254,At Risk,Medium Value
2078014,737,3,5227.42,2,5,4,254,At Risk,Top Value
2078281,1076,1,7043.0,1,2,4,124,Lost,Top Value
2078790,393,1,38.5,4,2,1,421,Loyal,Low Value
2078894,48,5,8064.03,5,5,5,555,Champions,Top Value
2079171,709,1,618.0,2,2,1,221,Lost,Low Value
2079305,526,1,2237.5,3,2,3,323,Loyal,Medium Value
2079366,289,4,8276.9,5,5,5,555,Champions,Top Value
2079441,540,2,2462.0,3,4,3,343,Loyal,Medium Value
2079584,402,3,5124.25,4,5,4,454,Champions,Top Value
2079644,470,3,10071.619999999999,3,5,5,355,Loyal,Top Value
2079677,137,7,13433.67,5,5,5,555,Champions,Top Value
2079989,120,4,5757.14,5,5,4,554,Champions,Top Value
2080138,535,3,6860.1,3,5,4,354,Loyal,Top Value
2080157,661,2,2675.81,2,4,3,243,At Risk,Medium Value
2080241,477,3,2929.51,3,5,3,353,Loyal,Medium Value
2080355,433,2,616.1999999999999,4,4,1,441,Loyal,Low Value
2080484,124,12,19536.34,5,5,5,555,Champions,Top Value
2080735,297,4,24764.559999999998,5,5,5,555,Champions,Top Value
2080936,348,4,2273.93,4,5,3,453,Loyal,Medium Value
2081462,954,1,1263.56,1,2,2,122,Lost,Low Value
2081470,355,6,4779.04,4,5,4,454,Champions,Medium Value
2081517,585,1,2480.9,3,2,3,323,Loyal,Medium Value
2081694,504,1,2190.0,3,2,3,323,Loyal,Medium Value
2081697,569,2,380.33000000000004,3,4,1,341,Loyal,Low Value
2081773,282,2,3185.3999999999996,5,4,3,543,Loyal,Medium Value
2081995,943,1,23.0,1,2,1,121,Lost,Low Value
2082135,388,4,3516.81,4,5,3,453,Loyal,Medium Value
2082326,467,3,13665.45,3,5,5,355,Loyal,Top Value
2082335,381,3,22041.44,4,5,5,455,Champions,Top Value
2082534,464,3,3955.13,3,5,3,353,Loyal,Medium Value
2082719,946,1,1580.87,1,2,2,122,Lost,Low Value
2082954,367,3,3091.95,4,5,3,453,Loyal,Medium Value
2082962,417,2,2718.99,4,4,3,443,Loyal,Medium Value
2082986,494,1,5173.99,3,2,4,324,Need Attention,Top Value
2082991,281,5,5468.56,5,5,4,554,Champions,Top Value
2083305,424,2,380.85,4,4,1,441,Loyal,Low Value
2083307,1650,1,2711.38,1,2,3,123,Lost,Medium Value
2083381,372,3,13929.91,4,5,5,455,Champions,Top Value
2083482,418,2,1218.95,4,4,2,442,Loyal,Low Value
2083496,95,2,990.74,5,4,2,542,Loyal,Low Value
2083610,997,1,5615.43,1,2,4,124,Lost,Top Value
2083637,431,2,1810.0,4,4,2,442,Loyal,Medium Value
2083671,925,2,12780.59,1,4,5,145,At Risk,Top Value
2084056,745,1,7352.0,2,2,4,224,Lost,Top Value
2084090,642,4,12638.300000000001,2,5,5,255,At Risk,Top Value
2084140,857,1,2583.94,2,2,3,223,Lost,Medium Value
2084343,66,2,9180.45,5,4,5,545,Champions,Top Value
2084403,451,2,809.97,3,4,1,341,Loyal,Low Value
2084813,394,1,903.0,4,2,2,422,Loyal,Low Value
2085055,837,2,3556.9700000000003,2,4,3,243,At Risk,Medium Value
2085857,534,4,4682.75,3,5,4,354,Loyal,Medium Value
2086280,174,3,2877.98,5,5,3,553,Loyal,Medium Value
2086544,219,2,1891.2600000000002,5,4,2,542,Loyal,Medium Value
2086548,369,1,23268.899999999998,4,2,5,425,Need Attention,Top Value
2086596,867,1,1449.95,2,2,2,222,Lost,Low Value
2086639,57,2,3374.75,5,4,3,543,Loyal,Medium Value
2086673,347,6,5157.5599999999995,4,5,4,454,Champions,Top Value
2086759,1146,1,1229.97,1,2,2,122,Lost,Low Value
2086891,358,3,7431.35,4,5,4,454,Champions,Top Value
2087018,4,2,1951.99,5,4,2,542,Loyal,Medium Value
2087288,283,3,6465.92,5,5,4,554,Champions,Top Value
2087433,388,5,6901.21,4,5,4,454,Champions,Top Value
2087477,370,3,1802.42,4,5,2,452,Loyal,Medium Value
2087620,1459,1,1907.97,1,2,2,122,Lost,Medium Value
2087679,717,1,1499.6999999999998,2,2,2,222,Lost,Low Value
2087843,423,2,1428.83,4,4,2,442,Loyal,Low Value
2087852,127,4,7764.66,5,5,5,555,Champions,Top Value
2087937,12,2,1501.0,5,4,2,542,Loyal,Low Value
2088176,372,3,8791.92,4,5,5,455,Champions,Top Value
2088314,421,3,1757.23,4,5,2,452,Loyal,Medium Value
2088405,562,1,2480.74,3,2,3,323,Loyal,Medium Value
2088572,278,3,5178.45,5,5,4,554,Champions,Top Value
2088614,404,2,3905.84,4,4,3,443,Loyal,Medium Value
2088822,88,1,10038.46,5,2,5,525,Need Attention,Top Value
2088972,612,3,5996.79,2,5,4,254,At Risk,Top Value
2088994,396,3,8066.889999999999,4,5,5,455,Champions,Top Value
2089159,163,4,16385.46,5,5,5,555,Champions,Top Value
2089262,373,1,1740.0,4,2,2,422,Loyal,Medium Value
2089265,1,3,1642.08,5,5,2,552,Loyal,Low Value
2089881,787,4,4561.36,2,5,4,254,At Risk,Medium Value
2090023,394,3,7510.98,4,5,5,455,Champions,Top Value
2090406,173,3,13572.34,5,5,5,555,Champions,Top Value
2090423,794,1,811.98,2,2,1,221,Lost,Low Value
2090514,414,3,2022.98,4,5,2,452,Loyal,Medium Value
2090571,848,1,1749.75,2,2,2,222,Lost,Medium Value
2090623,426,3,2962.7799999999997,4,5,3,453,Loyal,Medium Value
2090627,373,6,9011.12,4,5,5,455,Champions,Top Value
2090990,628,2,3847.64,2,4,3,243,At Risk,Medium Value
2091158,360,4,8067.37,4,5,5,455,Champions,Top Value
2091204,740,5,30095.75,2,5,5,255,At Risk,Top Value
2091352,625,3,4099.26,2,5,4,254,At Risk,Medium Value
2091659,894,2,6990.06,1,4,4,144,At Risk,Top Value
2091678,890,1,799.6,1,2,1,121,Lost,Low Value
2091926,421,4,6058.929999999999,4,5,4,454,Champions,Top Value
2092033,220,7,4417.33,5,5,4,554,Champions,Medium Value
2092037,640,2,3225.92,2,4,3,243,At Risk,Medium Value
2092053,1591,1,27.52,1,2,1,121,Lost,Low Value
2092310,274,2,5692.14,5,4,4,544,Champions,Top Value
2092398,505,2,879.2900000000001,3,4,2,342,Loyal,Low Value
2092654,1160,1,1039.96,1,2,2,122,Lost,Low Value
2092935,26,1,4584.84,5,2,4,524,Need Attention,Medium Value
2092988,447,3,3837.42,3,5,3,353,Loyal,Medium Value
2093071,592,4,11135.26,3,5,5,355,Loyal,Top Value
2093086,468,2,11315.89,3,4,5,345,Loyal,Top Value
2093175,1166,1,669.0,1,2,1,121,Lost,Low Value
2093340,26,1,1676.0,5,2,2,522,Loyal,Low Value
2093665,582,1,7672.47,3,2,5,325,Need Attention,Top Value
2093741,405,2,4445.74,4,4,4,444,Champions,Medium Value
2093929,71,5,9790.29,5,5,5,555,Champions,Top Value
2094190,559,4,7990.24,3,5,5,355,Loyal,Top Value
2095098,1609,1,772.5,1,2,1,121,Lost,Low Value
2095256,415,5,8924.63,4,5,5,455,Champions,Top Value
2095309,794,2,3534.9,2,4,3,243,At Risk,Medium Value
2095351,993,1,359.98,1,2,1,121,Lost,Low Value
2095590,1016,1,199.98,1,2,1,121,Lost,Low Value
2095742,1155,2,1282.8,1,4,2,142,Lost,Low Value
2095952,553,2,3204.98,3,4,3,343,Loyal,Medium Value
2095996,946,2,1404.99,1,4,2,142,Lost,Low Value
2096104,425,5,6681.96,4,5,4,454,Champions,Top Value
2096178,1020,1,3239.11,1,2,3,123,Lost,Medium Value
2096214,380,4,7342.78,4,5,4,454,Champions,Top Value
2096292,106,3,7134.81,5,5,4,554,Champions,Top Value
2096435,1751,1,2686.49,1,2,3,123,Lost,Medium Value
2096472,51,4,16965.79,5,5,5,555,Champions,Top Value
2096492,131,3,2162.9,5,5,3,553,Loyal,Medium Value
2096777,4,4,19387.05,5,5,5,555,Champions,Top Value
2097018,416,3,16172.57,4,5,5,455,Champions,Top Value
2097084,108,1,1716.96,5,2,2,522,Loyal,Medium Value
2097135,295,2,6682.56,5,4,4,544,Champions,Top Value
2098097,374,2,13807.96,4,4,5,445,Champions,Top Value
2098212,425,4,6216.32,4,5,4,454,Champions,Top Value
2098223,229,6,21377.13,5,5,5,555,Champions,Top Value
2098404,547,3,2770.89,3,5,3,353,Loyal,Medium Value
2098879,124,3,9749.86,5,5,5,555,Champions,Top Value
2098944,661,3,10580.99,2,5,5,255,At Risk,Top Value
2099252,141,1,564.51,5,2,1,521,Loyal,Low Value
2099258,1325,1,533.86,1,2,1,121,Lost,Low Value
2099383,267,3,3739.0,5,5,3,553,Loyal,Medium Value
2099600,928,1,1270.8400000000001,1,2,2,122,Lost,Low Value
2099758,256,2,529.9100000000001,5,4,1,541,Loyal,Low Value
2099862,417,1,501.5,4,2,1,421,Loyal,Low Value
2099937,372,2,11775.39,4,4,5,445,Champions,Top Value
786,,0,0.0,0,0,0,000,Inactive,Inactive
1086,,0,0.0,0,0,0,000,Inactive,Inactive
1133,,0,0.0,0,0,0,000,Inactive,Inactive
1256,,0,0.0,0,0,0,000,Inactive,Inactive
1677,,0,0.0,0,0,0,000,Inactive,Inactive
1817,,0,0.0,0,0,0,000,Inactive,Inactive
1945,,0,0.0,0,0,0,000,Inactive,Inactive
2604,,0,0.0,0,0,0,000,Inactive,Inactive
2751,,0,0.0,0,0,0,000,Inactive,Inactive
2836,,0,0.0,0,0,0,000,Inactive,Inactive
3006,,0,0.0,0,0,0,000,Inactive,Inactive
3270,,0,0.0,0,0,0,000,Inactive,Inactive
3410,,0,0.0,0,0,0,000,Inactive,Inactive
4004,,0,0.0,0,0,0,000,Inactive,Inactive
4633,,0,0.0,0,0,0,000,Inactive,Inactive
4734,,0,0.0,0,0,0,000,Inactive,Inactive
4808,,0,0.0,0,0,0,000,Inactive,Inactive
4811,,0,0.0,0,0,0,000,Inactive,Inactive
6193,,0,0.0,0,0,0,000,Inactive,Inactive
6242,,0,0.0,0,0,0,000,Inactive,Inactive
6459,,0,0.0,0,0,0,000,Inactive,Inactive
6794,,0,0.0,0,0,0,000,Inactive,Inactive
7122,,0,0.0,0,0,0,000,Inactive,Inactive
7313,,0,0.0,0,0,0,000,Inactive,Inactive
7398,,0,0.0,0,0,0,000,Inactive,Inactive
7493,,0,0.0,0,0,0,000,Inactive,Inactive
7494,,0,0.0,0,0,0,000,Inactive,Inactive
7664,,0,0.0,0,0,0,000,Inactive,Inactive
7725,,0,0.0,0,0,0,000,Inactive,Inactive
8220,,0,0.0,0,0,0,000,Inactive,Inactive
8794,,0,0.0,0,0,0,000,Inactive,Inactive
9360,,0,0.0,0,0,0,000,Inactive,Inactive
9370,,0,0.0,0,0,0,000,Inactive,Inactive
9389,,0,0.0,0,0,0,000,Inactive,Inactive
10189,,0,0.0,0,0,0,000,Inactive,Inactive
10276,,0,0.0,0,0,0,000,Inactive,Inactive
10332,,0,0.0,0,0,0,000,Inactive,Inactive
10395,,0,0.0,0,0,0,000,Inactive,Inactive
10481,,0,0.0,0,0,0,000,Inactive,Inactive
10504,,0,0.0,0,0,0,000,Inactive,Inactive
10717,,0,0.0,0,0,0,000,Inactive,Inactive
11090,,0,0.0,0,0,0,000,Inactive,Inactive
11587,,0,0.0,0,0,0,000,Inactive,Inactive
11736,,0,0.0,0,0,0,000,Inactive,Inactive
12084,,0,0.0,0,0,0,000,Inactive,Inactive
12162,,0,0.0,0,0,0,000,Inactive,Inactive
12207,,0,0.0,0,0,0,000,Inactive,Inactive
12256,,0,0.0,0,0,0,000,Inactive,Inactive
12385,,0,0.0,0,0,0,000,Inactive,Inactive
12810,,0,0.0,0,0,0,000,Inactive,Inactive
12868,,0,0.0,0,0,0,000,Inactive,Inactive
13232,,0,0.0,0,0,0,000,Inactive,Inactive
13607,,0,0.0,0,0,0,000,Inactive,Inactive
14275,,0,0.0,0,0,0,000,Inactive,Inactive
15109,,0,0.0,0,0,0,000,Inactive,Inactive
15385,,0,0.0,0,0,0,000,Inactive,Inactive
15569,,0,0.0,0,0,0,000,Inactive,Inactive
16193,,0,0.0,0,0,0,000,Inactive,Inactive
16282,,0,0.0,0,0,0,000,Inactive,Inactive
18067,,0,0.0,0,0,0,000,Inactive,Inactive
18263,,0,0.0,0,0,0,000,Inactive,Inactive
18714,,0,0.0,0,0,0,000,Inactive,Inactive
19579,,0,0.0,0,0,0,000,Inactive,Inactive
19732,,0,0.0,0,0,0,000,Inactive,Inactive
19916,,0,0.0,0,0,0,000,Inactive,Inactive
20802,,0,0.0,0,0,0,000,Inactive,Inactive
21387,,0,0.0,0,0,0,000,Inactive,Inactive
21654,,0,0.0,0,0,0,000,Inactive,Inactive
21870,,0,0.0,0,0,0,000,Inactive,Inactive
22158,,0,0.0,0,0,0,000,Inactive,Inactive
22384,,0,0.0,0,0,0,000,Inactive,Inactive
22775,,0,0.0,0,0,0,000,Inactive,Inactive
22826,,0,0.0,0,0,0,000,Inactive,Inactive
23128,,0,0.0,0,0,0,000,Inactive,Inactive
23431,,0,0.0,0,0,0,000,Inactive,Inactive
23854,,0,0.0,0,0,0,000,Inactive,Inactive
24069,,0,0.0,0,0,0,000,Inactive,Inactive
24230,,0,0.0,0,0,0,000,Inactive,Inactive
24575,,0,0.0,0,0,0,000,Inactive,Inactive
24920,,0,0.0,0,0,0,000,Inactive,Inactive
25308,,0,0.0,0,0,0,000,Inactive,Inactive
25935,,0,0.0,0,0,0,000,Inactive,Inactive
26458,,0,0.0,0,0,0,000,Inactive,Inactive
26906,,0,0.0,0,0,0,000,Inactive,Inactive
26914,,0,0.0,0,0,0,000,Inactive,Inactive
26970,,0,0.0,0,0,0,000,Inactive,Inactive
27125,,0,0.0,0,0,0,000,Inactive,Inactive
27210,,0,0.0,0,0,0,000,Inactive,Inactive
27432,,0,0.0,0,0,0,000,Inactive,Inactive
27896,,0,0.0,0,0,0,000,Inactive,Inactive
28076,,0,0.0,0,0,0,000,Inactive,Inactive
28559,,0,0.0,0,0,0,000,Inactive,Inactive
28702,,0,0.0,0,0,0,000,Inactive,Inactive
29303,,0,0.0,0,0,0,000,Inactive,Inactive
29320,,0,0.0,0,0,0,000,Inactive,Inactive
29593,,0,0.0,0,0,0,000,Inactive,Inactive
29837,,0,0.0,0,0,0,000,Inactive,Inactive
30278,,0,0.0,0,0,0,000,Inactive,Inactive
30428,,0,0.0,0,0,0,000,Inactive,Inactive
31288,,0,0.0,0,0,0,000,Inactive,Inactive
31374,,0,0.0,0,0,0,000,Inactive,Inactive
31721,,0,0.0,0,0,0,000,Inactive,Inactive
32190,,0,0.0,0,0,0,000,Inactive,Inactive
32259,,0,0.0,0,0,0,000,Inactive,Inactive
32294,,0,0.0,0,0,0,000,Inactive,Inactive
32939,,0,0.0,0,0,0,000,Inactive,Inactive
34126,,0,0.0,0,0,0,000,Inactive,Inactive
34451,,0,0.0,0,0,0,000,Inactive,Inactive
34462,,0,0.0,0,0,0,000,Inactive,Inactive
35479,,0,0.0,0,0,0,000,Inactive,Inactive
36816,,0,0.0,0,0,0,000,Inactive,Inactive
36918,,0,0.0,0,0,0,000,Inactive,Inactive
38183,,0,0.0,0,0,0,000,Inactive,Inactive
38558,,0,0.0,0,0,0,000,Inactive,Inactive
38865,,0,0.0,0,0,0,000,Inactive,Inactive
38950,,0,0.0,0,0,0,000,Inactive,Inactive
39183,,0,0.0,0,0,0,000,Inactive,Inactive
39498,,0,0.0,0,0,0,000,Inactive,Inactive
39996,,0,0.0,0,0,0,000,Inactive,Inactive
40052,,0,0.0,0,0,0,000,Inactive,Inactive
40221,,0,0.0,0,0,0,000,Inactive,Inactive
40327,,0,0.0,0,0,0,000,Inactive,Inactive
40662,,0,0.0,0,0,0,000,Inactive,Inactive
40741,,0,0.0,0,0,0,000,Inactive,Inactive
41386,,0,0.0,0,0,0,000,Inactive,Inactive
41674,,0,0.0,0,0,0,000,Inactive,Inactive
41707,,0,0.0,0,0,0,000,Inactive,Inactive
41892,,0,0.0,0,0,0,000,Inactive,Inactive
42134,,0,0.0,0,0,0,000,Inactive,Inactive
42474,,0,0.0,0,0,0,000,Inactive,Inactive
42603,,0,0.0,0,0,0,000,Inactive,Inactive
43798,,0,0.0,0,0,0,000,Inactive,Inactive
44080,,0,0.0,0,0,0,000,Inactive,Inactive
44195,,0,0.0,0,0,0,000,Inactive,Inactive
44207,,0,0.0,0,0,0,000,Inactive,Inactive
44301,,0,0.0,0,0,0,000,Inactive,Inactive
44496,,0,0.0,0,0,0,000,Inactive,Inactive
44906,,0,0.0,0,0,0,000,Inactive,Inactive
45169,,0,0.0,0,0,0,000,Inactive,Inactive
45522,,0,0.0,0,0,0,000,Inactive,Inactive
47382,,0,0.0,0,0,0,000,Inactive,Inactive
47712,,0,0.0,0,0,0,000,Inactive,Inactive
48080,,0,0.0,0,0,0,000,Inactive,Inactive
48247,,0,0.0,0,0,0,000,Inactive,Inactive
48367,,0,0.0,0,0,0,000,Inactive,Inactive
48846,,0,0.0,0,0,0,000,Inactive,Inactive
48925,,0,0.0,0,0,0,000,Inactive,Inactive
49501,,0,0.0,0,0,0,000,Inactive,Inactive
49748,,0,0.0,0,0,0,000,Inactive,Inactive
50122,,0,0.0,0,0,0,000,Inactive,Inactive
50705,,0,0.0,0,0,0,000,Inactive,Inactive
50719,,0,0.0,0,0,0,000,Inactive,Inactive
51201,,0,0.0,0,0,0,000,Inactive,Inactive
51228,,0,0.0,0,0,0,000,Inactive,Inactive
51429,,0,0.0,0,0,0,000,Inactive,Inactive
51648,,0,0.0,0,0,0,000,Inactive,Inactive
51649,,0,0.0,0,0,0,000,Inactive,Inactive
52435,,0,0.0,0,0,0,000,Inactive,Inactive
53168,,0,0.0,0,0,0,000,Inactive,Inactive
53260,,0,0.0,0,0,0,000,Inactive,Inactive
53891,,0,0.0,0,0,0,000,Inactive,Inactive
54535,,0,0.0,0,0,0,000,Inactive,Inactive
54560,,0,0.0,0,0,0,000,Inactive,Inactive
54582,,0,0.0,0,0,0,000,Inactive,Inactive
54627,,0,0.0,0,0,0,000,Inactive,Inactive
54704,,0,0.0,0,0,0,000,Inactive,Inactive
54794,,0,0.0,0,0,0,000,Inactive,Inactive
55464,,0,0.0,0,0,0,000,Inactive,Inactive
55715,,0,0.0,0,0,0,000,Inactive,Inactive
56161,,0,0.0,0,0,0,000,Inactive,Inactive
56480,,0,0.0,0,0,0,000,Inactive,Inactive
56562,,0,0.0,0,0,0,000,Inactive,Inactive
56951,,0,0.0,0,0,0,000,Inactive,Inactive
57093,,0,0.0,0,0,0,000,Inactive,Inactive
57246,,0,0.0,0,0,0,000,Inactive,Inactive
57294,,0,0.0,0,0,0,000,Inactive,Inactive
57491,,0,0.0,0,0,0,000,Inactive,Inactive
57662,,0,0.0,0,0,0,000,Inactive,Inactive
57681,,0,0.0,0,0,0,000,Inactive,Inactive
57820,,0,0.0,0,0,0,000,Inactive,Inactive
57938,,0,0.0,0,0,0,000,Inactive,Inactive
